Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
885118-001,Nike Air Huarache Ultra,Nike,90,72,4.6,20,20.0,The Nike Air Huarache Ultra Women's Sandal helps keep your feet cool and comfortable on warmer days.
BV7099-400,Nike Wildhorse 6,Nike,100,100,4.5,0,22.0,"The Nike Wildhorse 6 keeps it stable, secure and lightweight on the trail. An updated outsole delivers the traction you need, while a foam midsole keeps you cushioned on your run."
BV3387-400,Nike Air Max 270 React SE,Nike,140,140,3.561158724717176,0,39.0,"Nike's first lifestyle Air Max meets the softest, smoothest and most resilient foam yet in the Nike Air Max 270 React. The design draws from the Air Max pantheon, showcasing Nike's greatest innovation with its large window. Details on the upper take inspiration from bubble wrap and add a playful, modern style that looks as good as it feels."
849560-001,Nike Air Max 2017,Nike,160,160,3.5,0,46.0,"The Nike Air Max 2017 Women's Shoe features a seamless Flymesh upper for support and breathability. Iconic Max Air cushioning provides a lightweight, smooth feel with each step, whether you're running your three-miler or running your day."
AA7408-008,Nike Flex RN 2018,Nike,75,60,3.2,20,23.0,The Nike Flex RN 2018 Women's Running Shoe delivers a flexible fit with a lightweight knit construction to help your runs feel free and easy.
BQ9138-601,NikeCourt Royale AC,Nike,45,31,5.0,30,9.0,"Winning in both style and comfort, the NikeCourt Royale AC is as easy to get on as it is to pair with your entire warm-weather wardrobe. A hidden gore strap keeps the canvas upper looking clean and classic while easing it on and off."
AV5187-602,Jordan Air Latitude 720,Nike,160,128,5.0,20,32.0,"Boasting a bold 720 Air unit, the Jordan Air Latitude 720 offers 360 degrees of cushioning and then some. This attention-grabbing, AJ 8–inspired shoe is a celebration of '90s Jordan heritage, big-time Air and street-ready comfort."
AA0287-002,Nike Air Force 1 '07 SE,Nike,85,68,3.6,20,24.0,The legend lives on in the Nike Air Force 1 '07 SE. This fresh take on an icon gives you classic style while playing up the AF-1's versatility with new colours and materials.
BV7756-001,Nike Zoom Fly 3 Premium,Nike,150,105,5.0,30,30.0,"Inspired by the Vaporfly, the Nike Zoom Fly 3 gives distance runners race-day comfort and durability. The power of a carbon-fibre plate keeps you in the running mile after mile."
AR6632-603,Nike Air VaporMax 2019,Nike,160,96,3.5,40,46.0,"Designed for running but adopted by the street, the Nike Air VaporMax 2019 features the lightest, most flexible Air Max cushioning to date. A stretch woven material wraps your foot for lightweight support and stability, while an external reinforcement in the heel secures the back of your foot."
AA1640-002,Nike Air Zoom Structure 22,Nike,100,100,4.3,0,23.0,"The Nike Air Zoom Structure 22 Women's Running Shoe looks fast and feels secure. Engineered mesh, a heel overlay and dynamic support throughout the midfoot all work together to provide a smooth, stable ride."
AA8027-109,NikeCourt Air Zoom Vapor X,Nike,150,150,4.0,0,38.0,"The NikeCourt Air Zoom Vapor X has an updated Dynamic Fit system with a full-length foot frame to provide ultimate control. Its new generative outsole combined with a Zoom Air unit provides a lightweight, responsive feel on the court."
AR4225-100,LeBron Soldier 13 SFG,Nike,120,96,4.2,20,29.0,"LeBron works hard in the offseason, getting stronger and fine-tuning his already devastating skills. Inspired by his dedication and commitment to inclusivity, the Soldier 13 SFG combines LeBron-tested cushioning, containment and support with a wide, flexible collar and lace-free closure that lets all players get in and out of the shoe with ease."
CD6964-002,Nike React Element 55 Premium,Nike,120,72,4.0,40,30.0,"The Nike React Element 55 is a balanced blend of classic design and forward-looking innovation. Nike React foam delivers lightweight, bouncy comfort, while rubber outsole pods and an exaggerated outsole offer a cutting-edge look that begs a reaction."
CN7383-300,Nike Zoom Pegasus Turbo 2,Nike,160,160,3.561158724717176,0,45.0,"The Nike Zoom Pegasus Turbo 2 is updated with a featherlight upper, while Nike ZoomX foam brings revolutionary responsiveness to your long distance training."
CI7388-600,Nike Air Max 97,Nike,170,170,5.0,0,34.0,"The Nike Air Max 97 keeps a sneaker icon going strong with the same design details that made its reputation from the beginning: water-ripple lines, reflective piping and full-length Max Air cushioning."
BV7782-001,Nike Free RN Flyknit 3.0,Nike,120,72,3.561158724717176,40,34.0,Never worry about laces in the Nike Free RN Flyknit 3.0. This remix leaves them out—letting you slip in quickly and hit your stride even faster. Supportive yarns join stretchy technology for a lightweight upper that feels as good as it looks. Heel-to-toe grooves in the outsole move and bend with every stride.
CK2630-001,Nike Air Force 1 GORE-TEX ®,Nike,130,104,4.1,20,32.0,"The Nike Air Force 1 GORE-TEX ® retools the classic Air Force 1 with a street-approved design that meets the standards of GORE-TEX ® waterproof technology. It features water-wicking flat laces, a GORE-TEX ® bootie and GORE-TEX ® branding on the heel."
CN6867-001,Nike Air Zoom Pegasus 36,Nike,110,110,3.561158724717176,0,31.0,"The iconic Nike Air Zoom Pegasus 36 returns with more cooling perforations and mesh in the upper that targets breathability across high-heat areas. A slimmer heel collar and tongue reduces bulk, while exposed cables give you a snug fit at higher speeds."
BQ7978-001,Nike Metcon 4 XD Patch,Nike,120,120,3.561158724717176,0,34.0,"Designed to withstand the demands of cross-training, the Nike Metcon 4 XD Patch delivers abrasion resistance with a 3D-printed upper for long-lasting wear. It comes with a set of 6 patches so you can customise your look with what motivates you most."
844896-002,NikeCourt Royale SL,Nike,40,32,3.561158724717176,20,11.0,"As fresh as the day it debuted, the NikeCourt Royale SL features classic, clean lines, a durable synthetic leather upper and a rubber cupsole for all-day comfort."
BQ6046-010,Nike React Metcon,Nike,130,130,3.7,0,35.0,"The Nike React Metcon takes the stability and traction from the training original and pairs it with Nike's most comfortable cushioning. Tackle high-impact and lifting workouts with a light, breathable upper and durable grip to keep you going."
CT5770-300,Nike ZoomX Vista Grind SP,Nike,150,150,5.0,0,30.0,"The Nike ZoomX Vista Grind SP is proof of the improbable, bringing you to a bold new place that's rebellious and forward thinking. Recycled foam from the Nike ZoomX family plus lightweight fabric and durable overlays come together to give the shoe a modern look and classic comfort."
CU3004-176,Nike Air Max 90,Nike,100,100,3.561158724717176,0,28.0,"30 years after its original release, the Nike Air Max 90 is back to celebrate the new year. A tonal graphic print, inspired by the folk art of paper cutting, celebrates breakthrough moments from the past that also coincided with the Year of the Rat. Soft, sateen-like material, classic TPU accents and hints of metallic silver finish this design that marks the beginning of a new decade and zodiac cycle."
CI3899-200,Nike Air Max 270 React,Nike,130,130,4.3,0,30.0,"The Nike Air Max 270 React uses lightweight, layered, no-sew materials to create a modern style that looks as good as it feels."
BV0389-001,Nike Zoom Fly SP Fast,Nike,170,102,3.561158724717176,40,48.0,"The Nike Zoom Fly SP Fast Shoe features a deconstructed upper to make the shoe lightweight and distraction-free. Underfoot, Nike React technology combines with a full-length carbon-infused nylon plate to deliver revolutionary energy return."
CQ0989-002,Nike Drop-Type,Nike,60,60,4.0,0,15.0,"With DIY attitude and classic tennis shoe appeal, the Nike Drop-Type puts a raw, experimental edge on an iconic look. Featuring distinct lines that borrow from the NikeCourt series, an exposed foam tongue and N354 branding, it lets your shoes do the talking."
CI7379-400,Nike Air Max 98 SE,Nike,160,160,3.561158724717176,0,45.0,"Always one step ahead, the Nike Air Max 98 SE features the OG design lines that were inspired by the walls of the Grand Canyon. Its fluid, textured look and full-length Nike Air cushioning set it apart, while the gradient colours add Nike heritage."
CN6881-300,Nike Zoom Rival Fly 2,Nike,80,80,3.561158724717176,0,22.0,The Nike Zoom Rival Fly 2 features a futuristic look with cushioning in the forefoot that gives a responsive feel. Flex grooves underneath optimise toe-off and soft foam cushions your stride.
CI3869-500,Nike MX-720-818,Nike,160,160,3.561158724717176,0,45.0,"The Nike MX-720-818 uses materials inspired by spacesuits with quilted stitching, for a futuristic take on classic Air Max DNA."
AV9370-001,Nike Blazer Low LE,Nike,70,56,5.0,20,14.0,The Nike Blazer Low LE refines the old-school basketball icon with updated details.
BV1134-001,Nike Zoom Pegasus Turbo 2 Rise,Nike,160,96,4.0,40,40.0,"The Nike Zoom Pegasus Turbo 2 Rise is updated with a featherlight upper, while innovative foam brings revolutionary responsiveness to your long-distance training."
CT1531-001,Nike Air Max 98,Nike,160,160,3.561158724717176,0,45.0,"At a local football club in the gritty Parisian suburb of Bondy, in between grey concrete housing projects, a kid named Kylian Mbappé practised his game. It didn't take long before that kid hit the world stage and became one of football's biggest superstars. The Nike Air Max 98 celebrates Mbappé's childhood dream with a sneaker that brings the legacy of Bondy to the neighbourhoods of the world."
AR7410-603,Nike Air Max Dia SE,Nike,100,60,4.8,40,21.0,"The Nike Air Max Dia SE features sleek lines and a sheer upper that combine classic Air Max elements into a lightweight, comfy and versatile icon. Together with its smart toe-down profile and extra lift, the Nike Air Max Dia SE offers an ever-bigger expression of Nike Air."
BQ5435-401,Nike Mercurial Superfly 7 Academy MDS TF,Nike,90,90,3.561158724717176,0,25.0,"Dream of speed and play fast in the Nike Mercurial Superfly 7 Academy MDS TF. The soft upper wraps your foot for a second-skin fit, while the rubber sole helps supercharge traction on turf."
812655-011,Nike Tanjun,Nike,50,40,4.0,20,12.0,"Named after the Japanese word for simplicity, the Nike Tanjun Women's Shoe offers an elegant, modern design for an elevated everyday look."
325213-139,Nike Air Max 90,Nike,95,76,3.6,20,26.0,The Nike Air Max 90 Women's Shoe honours its roots with a supportive upper and the excellent cushioning that made the original a favourite.
AO9820-001,Nike Odyssey React,Nike,120,96,4.1,20,29.0,"The Nike Odyssey React Women's Running Shoe provides crazy comfort that lasts as long as you can run. Its Nike React foam cushioning is responsive yet lightweight, durable yet soft. This attraction of opposites creates a sensation that not only enhances the feeling of moving forwards, but makes running feel fun, too. The upper of the Nike Odyssey React is built with a lightweight, breathable fabric instead of the premium Flyknit featured on the Nike Epic React."
AA1626-602,Nike Legend React,Nike,88,88,2.7,0,33.0,"The Nike Legend React Women's Running Shoe features a breathable upper with synthetic overlays that enhance durability while smooth, responsive foam cushions every step as you run."
AQ8228-102,Nike Air Zoom Winflo 6,Nike,80,80,3.7,0,22.0,"In a fluid design that speaks the language of fast, the Nike Air Zoom Winflo 6 has less bulk and a more sculpted profile than previous versions. It has 2 Zoom Air units for targeted responsiveness in the forefoot and heel. On the top, engineered mesh optimises breathability."
AH7858-010,Nike Air Zoom Vomero 14,Nike,120,96,2.8,20,43.0,"The Nike Air Zoom Vomero 14 takes responsive cushioning to the next level. The full-length Zoom Air unit works with Nike React cushioning to deliver a super-snappy, smooth ride. On the top, the sleek design is engineered to support your stride."
CI1246-302,Nike Air VaporMax SE,Nike,170,102,3.7,40,46.0,"The Nike Air VaporMax SE wraps your foot in a stretch woven material that gives structure and support to your stride. Underfoot, the lightest, most flexible Air Max cushioning to date gives a super-bouncy sensation that rivals running on air."
AO7353-105,NikeCourt Air Max Wildcard,Nike,80,80,4.5,0,18.0,"The NikeCourt Air Max Wildcard delivers the comfort you need to hit hard and move fast on the court. A Max Air unit under your heel cushions every step, while an innovative Lunarlon midsole gives you a springy underfoot sensation and extra stability."
CI3709-001,Nike Air Max 98,Nike,170,170,4.0,0,42.0,The Nike Air Max 98 brings back retro Air Max style with contemporary comfort innovations. A full-length Max Air unit gives total cushioning in every step.
AA8022-107,NikeCourt Air Zoom Zero,Nike,120,120,3.8,0,32.0,"Featuring the first full-length Zoom Air unit in NikeCourt history, the NikeCourt Air Zoom Zero delivers exceptional responsiveness and great court feel. Its fabric and synthetic upper with a customisable lacing system offers second-skin-like comfort."
